"barcode";"product_name";"rank";"current_price";"buybox_price";"second_price";"third_price";"min_price";"learned_price_cut";"learned_max_increase";"old_action";"old_proposed";"old_blockers";"old_reason";"new_action";"new_proposed";"new_blockers";"new_reason";"classification";"changed_rule"
"8695077098788";"%100 Nar Ekşisi Cam 250 ml";"3";"370.00";"292.05";"345.00";"370.00";"364.85";"";"";"KORU";"370";"[""CHANGE_TOO_SMALL""]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"KORU";"370";"[]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"BUYBOX_UNAVAILABLE_MIN_PRICE_LIMIT";"cts_removed_keep"
"8695077122711";"4lü El Kremi Seti";"3";"378.43";"361.13";"371.90";"378.43";"378.43";"";"";"KORU";"378.43";"[""CHANGE_TOO_SMALL""]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"KORU";"378.43";"[]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"BUYBOX_UNAVAILABLE_MIN_PRICE_LIMIT";"cts_removed_keep"
"869507712270O";"4'lü El Kremi Seti Pudra Tazeliği & Bahar Buketi & Kiraz Çiçeği & Akdeniz Rüyası";"3";"378.43";"348.00";"371.90";"378.43";"378.43";"";"";"KORU";"378.43";"[""CHANGE_TOO_SMALL""]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"KORU";"378.43";"[]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"BUYBOX_UNAVAILABLE_MIN_PRICE_LIMIT";"cts_removed_keep"
"8695077141255";"Vegan Yaban Mersinli Meyve Pestili X 10";"3";"434.08";"394.68";"395.00";"434.08";"401.89";"";"";"KORU";"434.08";"[""CHANGE_TOO_SMALL""]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"KORU";"434.08";"[]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"BUYBOX_UNAVAILABLE_MIN_PRICE_LIMIT";"cts_removed_keep"
"8695077141163";"Okaliptus kokulu Yüzey Temizleyici 3 Adet X 1500 ml";"3";"519.41";"491.01";"509.08";"519.41";"519.41";"";"";"KORU";"519.41";"[""CHANGE_TOO_SMALL""]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"KORU";"519.41";"[]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"BUYBOX_UNAVAILABLE_MIN_PRICE_LIMIT";"cts_removed_keep"
"8695077139358";"Zeytin Çiçeği Kolonyası 80° 100 ml Sprey";"3";"232.46";"204.00";"199.00";"232.46";"229.23";"";"";"KORU";"232.46";"[""CHANGE_TOO_SMALL""]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"KORU";"232.46";"[]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"BUYBOX_UNAVAILABLE_MIN_PRICE_LIMIT";"cts_removed_keep"
"8695077141231";"vegan çilekli ve elmalı meyve pestili x10";"3";"429.08";"394.68";"395.00";"429.08";"401.88";"";"";"KORU";"429.08";"[""CHANGE_TOO_SMALL""]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"KORU";"429.08";"[]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"BUYBOX_UNAVAILABLE_MIN_PRICE_LIMIT";"cts_removed_keep"
"8695077141164";"Okaliptus Kokulu Yüzey Temizleyici 4 Adet X 1500 Ml";"3";"698.00";"544.41";"598.46";"698.00";"628.81";"";"";"KORU";"698";"[""CHANGE_TOO_SMALL""]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"KORU";"698";"[]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"BUYBOX_UNAVAILABLE_MIN_PRICE_LIMIT";"cts_removed_keep"
"8695077147639";"HİPOALERJENİK Beyaz Sabun Kokulu Konsantre Yumuşatıcı 1500 ml – 60 Yıkama";"3";"317.28";"298.00";"299.90";"317.28";"318.89";"";"";"MIN_FIYATA_TOPARLA";"318.89";"[""CHANGE_TOO_SMALL""]";"Minimum fiyata güvenli toparlama";"MIN_FIYATA_TOPARLA";"318.89";"[]";"Minimum fiyata güvenli toparlama";"BUYBOX_UNAVAILABLE_MIN_PRICE_LIMIT";"cts_removed_min_recovery"
"8695077151474";"Sensitive Yüzey Temizleyici 4 Adet X 1500 ml";"3";"678.00";"544.41";"598.46";"678.00";"628.81";"";"";"KORU";"678";"[""CHANGE_TOO_SMALL""]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"KORU";"678";"[]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"BUYBOX_UNAVAILABLE_MIN_PRICE_LIMIT";"cts_removed_keep"
"8695077151473";"Sensitive Yüzey Temizleyici 3 Adet X 1500 ml";"3";"519.41";"490.45";"509.08";"519.41";"519.41";"";"";"KORU";"519.41";"[""CHANGE_TOO_SMALL""]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"KORU";"519.41";"[]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"BUYBOX_UNAVAILABLE_MIN_PRICE_LIMIT";"cts_removed_keep"
"8695077542252";"Islak Havlu 3*100 Adet";"3";"559.16";"349.00";"354.00";"559.16";"364.57";"";"";"KORU";"559.16";"[""CHANGE_TOO_SMALL""]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"KORU";"559.16";"[]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"BUYBOX_UNAVAILABLE_MIN_PRICE_LIMIT";"cts_removed_keep"
"869507785214";"Actisoft Yumuşatıcı Okyanus Ferahlığı 2 X 1500 ml";"3";"535.12";"495.88";"495.00";"535.12";"508.95";"";"";"KORU";"535.12";"[""CHANGE_TOO_SMALL""]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"KORU";"535.12";"[]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"BUYBOX_UNAVAILABLE_MIN_PRICE_LIMIT";"cts_removed_keep"
"86950777245225";"Oda Kokusu 300 Ml *3 Adet Masal Bahçesi";"3";"587.47";"485.00";"485.44";"587.47";"543.08";"";"";"KORU";"587.47";"[""CHANGE_TOO_SMALL""]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"KORU";"587.47";"[]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"BUYBOX_UNAVAILABLE_MIN_PRICE_LIMIT";"cts_removed_keep"
"86950778585658";"TÜY DÖKÜCÜ KREM DAYCARE 100 ML X 4 ADET";"3";"742.57";"670.68";"699.00";"742.57";"696.95";"";"";"KORU";"742.57";"[""CHANGE_TOO_SMALL""]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"KORU";"742.57";"[]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"BUYBOX_UNAVAILABLE_MIN_PRICE_LIMIT";"cts_removed_keep"
"8695188141458";"Zeytin Çiçeği Kolonyası 80° 100 ml Sprey (2’li Set)";"3";"296.77";"278.11";"299.00";"296.77";"284.79";"";"";"KORU";"296.77";"[""CHANGE_TOO_SMALL""]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"KORU";"296.77";"[]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"BUYBOX_UNAVAILABLE_MIN_PRICE_LIMIT";"cts_removed_keep"
"8695125645789";"Ultra Çamaşır Suyu Kar Beyazlığı 1000ml x 4 Adet";"3";"692.23";"497.14";"507.23";"692.23";"513.77";"";"";"KORU";"692.23";"[""CHANGE_TOO_SMALL""]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"KORU";"692.23";"[]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"BUYBOX_UNAVAILABLE_MIN_PRICE_LIMIT";"cts_removed_keep"
"86952012365455";"Yağ Çözücü Plus Sıvı Bulaşık Deterjanı 750 ml X 3 Adet";"3";"925.62";"558.48";"564.02";"925.62";"575.51";"";"";"KORU";"925.62";"[""CHANGE_TOO_SMALL""]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"KORU";"925.62";"[]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"BUYBOX_UNAVAILABLE_MIN_PRICE_LIMIT";"cts_removed_keep"
"86952545855";"Sirkeli Yüzey Temizleyici Sprey 750 ml X 4 Adet";"3";"616.15";"508.18";"518.49";"616.15";"588.47";"";"";"KORU";"616.15";"[""CHANGE_TOO_SMALL""]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"KORU";"616.15";"[]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"BUYBOX_UNAVAILABLE_MIN_PRICE_LIMIT";"cts_removed_keep"
"86952566858588";"Yüzey Temizleyici Beyaz Sabun Kokulu Beyaz Sabun 1500 Mlx 4 Adet";"3";"671.26";"584.48";"590.38";"671.26";"628.81";"";"";"KORU";"671.26";"[""CHANGE_TOO_SMALL""]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"KORU";"671.26";"[]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"BUYBOX_UNAVAILABLE_MIN_PRICE_LIMIT";"cts_removed_keep"
"8695362365978";"Amonyaklı Sıvı Krem Yüzey Temizleyici 750ml X 4 Adet";"3";"657.08";"514.30";"553.79";"657.08";"549.92";"";"";"KORU";"657.08";"[""CHANGE_TOO_SMALL""]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"KORU";"657.08";"[]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"BUYBOX_UNAVAILABLE_MIN_PRICE_LIMIT";"cts_removed_keep"
"8695265897456";"Isırgan Ve At Kuyruğu Şampuan 600 ml X 2 Adet";"3";"642.08";"625.07";"643.08";"642.08";"622.88";"";"";"KORU";"642.08";"[""CHANGE_TOO_SMALL""]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"FIYAT_DUSUR";"622.88";"[]";"Öğrenilmiş fiyat kırma minimumun altında; güvenli minimum fiyat hedefleniyor";"BUYBOX_AVAILABLE";"cts_removed_keep|learned_cut_min_price_fallback"
"8695362693265";"Amonyaklı Sıvı Krem Yüzey Temizleyici 750ml X 3 Adet";"3";"505.89";"461.65";"471.02";"505.89";"472.20";"";"";"KORU";"505.89";"[""CHANGE_TOO_SMALL""]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"KORU";"505.89";"[]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"BUYBOX_UNAVAILABLE_MIN_PRICE_LIMIT";"cts_removed_keep"
"86958585858548";"ÇAMAŞIR ULTRA YOĞUN 1250 ML X 5 ADET LİMON KOKULU";"3";"738.68";"671.89";"678.68";"738.68";"687.69";"";"";"KORU";"738.68";"[""CHANGE_TOO_SMALL""]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"KORU";"738.68";"[]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"BUYBOX_UNAVAILABLE_MIN_PRICE_LIMIT";"cts_removed_keep"
"869727889020000";"Güneş Sıvı Sabun 500 ml";"3";"341.58";"330.28";"334.80";"341.58";"341.58";"";"";"KORU";"341.58";"[""CHANGE_TOO_SMALL""]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"KORU";"341.58";"[]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"BUYBOX_UNAVAILABLE_MIN_PRICE_LIMIT";"cts_removed_keep"
"86962563512251";"Siyah Çay Demlik Poşet Çay Earl Grey Bergamot Aromalı 48'li x 4 Paket";"3";"1157.77";"682.88";"673.99";"1157.77";"1157.77";"";"";"KORU";"1157.77";"[""CHANGE_TOO_SMALL""]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"KORU";"1157.77";"[]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"BUYBOX_UNAVAILABLE_MIN_PRICE_LIMIT";"cts_removed_keep"
"86975557875888";"Köz Domatesli Menemen Harcı 340g";"3";"264.88";"265.88";"259.00";"264.88";"268.74";"";"";"MIN_FIYATA_TOPARLA";"268.74";"[""CHANGE_TOO_SMALL""]";"Minimum fiyata güvenli toparlama";"MIN_FIYATA_TOPARLA";"268.74";"[]";"Minimum fiyata güvenli toparlama";"BUYBOX_UNAVAILABLE_MIN_PRICE_LIMIT";"cts_removed_min_recovery"
"8966558899888";"Mercy Black erkek parfüm 50 ml";"3";"378.76";"367.17";"353.41";"378.76";"378.43";"";"";"KORU";"378.76";"[""CHANGE_TOO_SMALL""]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"KORU";"378.76";"[]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"BUYBOX_UNAVAILABLE_MIN_PRICE_LIMIT";"cts_removed_keep"
"894464477956311646";"Glutensiz Muzlu Süt Reçeli 2x270 g";"3";"504.88";"495.88";"494.00";"504.88";"477.20";"";"";"KORU";"504.88";"[""CHANGE_TOO_SMALL""]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"FIYAT_DUSUR";"477.2";"[]";"Öğrenilmiş fiyat kırma minimumun altında; güvenli minimum fiyat hedefleniyor";"BUYBOX_AVAILABLE";"cts_removed_keep|learned_cut_min_price_fallback"
"896688785256";"MERCY ROSE FOR WOMEN 50 ml X 2 AVANTAJLI PAKET";"3";"599.99";"530.95";"549.00";"599.99";"563.62";"";"";"KORU";"599.99";"[""CHANGE_TOO_SMALL""]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"KORU";"599.99";"[]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"BUYBOX_UNAVAILABLE_MIN_PRICE_LIMIT";"cts_removed_keep"
"daycarepeçete50";"Peçete 50 Yaprak x 10 Paket";"3";"642.08";"569.99";"643.08";"642.08";"611.23";"";"";"KORU";"642.08";"[""CHANGE_TOO_SMALL""]";"2. sıraya kontrollü geçiş";"KORU";"642.08";"[]";"2. sıraya kontrollü geçiş";"BUYBOX_UNAVAILABLE_MIN_PRICE_LIMIT";"cts_removed_keep"
"NOEKREM00010001";"4'lü El Kremi Seti Shea Özlü Pudra Tazeliği & Bahar Buketi & Kiraz Çiçeği & Akdeniz Rüyası";"3";"387.40";"355.00";"363.74";"387.40";"378.43";"";"";"KORU";"387.4";"[""CHANGE_TOO_SMALL""]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"KORU";"387.4";"[]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"BUYBOX_UNAVAILABLE_MIN_PRICE_LIMIT";"cts_removed_keep"
"TY77B4484821947";"Beyaz Sabun Kokulu Yüzey Temizlik Havlusu 50'li";"3";"261.26";"192.28";"249.99";"261.26";"261.26";"";"";"KORU";"261.26";"[""CHANGE_TOO_SMALL""]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"KORU";"261.26";"[]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"BUYBOX_UNAVAILABLE_MIN_PRICE_LIMIT";"cts_removed_keep"
"TYB2KVL4ZFUW02W511";"Doğuş Demlik Poşet Çay Bergamot Aromalı Çay Avantaj 25x40 gr 2 Paket";"3";"1236.09";"1109.00";"1109.00";"1236.09";"1138.49";"";"";"KORU";"1236.09";"[""CHANGE_TOO_SMALL""]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"KORU";"1236.09";"[]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"BUYBOX_UNAVAILABLE_MIN_PRICE_LIMIT";"cts_removed_keep"
"TYB14NR23ST8OBPY59";"Yaban Mersini - Karışık Meyve Çayı 20'li";"3";"313.24";"199.90";"246.51";"313.24";"281.09";"";"";"KORU";"313.24";"[""CHANGE_TOO_SMALL""]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"KORU";"313.24";"[]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"BUYBOX_UNAVAILABLE_MIN_PRICE_LIMIT";"cts_removed_keep"
"TYB4SGWIAFKJ7KS548";"Tereyağlı Kurabiye Teneke Kutu 180 gr";"3";"485.48";"459.08";"448.90";"485.48";"488.31";"";"";"MIN_FIYATA_TOPARLA";"488.31";"[""CHANGE_TOO_SMALL""]";"Minimum fiyata güvenli toparlama";"MIN_FIYATA_TOPARLA";"488.31";"[]";"Minimum fiyata güvenli toparlama";"BUYBOX_UNAVAILABLE_MIN_PRICE_LIMIT";"cts_removed_min_recovery"
"TYBAIKSO0GS1M5V335";"Cam Şişe Yeşil Çay Kolonya 200 ml";"3";"371.90";"321.08";"329.00";"371.90";"359.91";"";"";"KORU";"371.9";"[""CHANGE_TOO_SMALL""]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"KORU";"371.9";"[]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"BUYBOX_UNAVAILABLE_MIN_PRICE_LIMIT";"cts_removed_keep"
"TYBDQDRPOWE30IQZ77";"Ekstra Çamaşır Yumuşatıcısı Parfüm Serisi 1500 ml";"3";"339.66";"341.05";"337.53";"339.66";"315.28";"";"";"KORU";"339.66";"[""CHANGE_TOO_SMALL""]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"FIYAT_DUSUR";"315.28";"[]";"Öğrenilmiş fiyat kırma minimumun altında; güvenli minimum fiyat hedefleniyor";"BUYBOX_AVAILABLE";"cts_removed_keep|learned_cut_min_price_fallback"
"TYBFF0XJ8SY0HXRZ48";"Menekşe Bahçesi Çamaşır Yumuşatıcısı 1500 ML";"3";"339.99";"294.90";"345.00";"339.99";"318.89";"";"";"KORU";"339.99";"[""CHANGE_TOO_SMALL""]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"KORU";"339.99";"[]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"BUYBOX_UNAVAILABLE_MIN_PRICE_LIMIT";"cts_removed_keep"
"TYBG5TF2DFGT5ZMR41";"Cam Şişe Aqua Kolonya 200ml + 200ml";"3";"555.60";"510.00";"556.60";"555.60";"545.10";"";"";"KORU";"555.6";"[""CHANGE_TOO_SMALL""]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"KORU";"555.6";"[]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"BUYBOX_UNAVAILABLE_MIN_PRICE_LIMIT";"cts_removed_keep"
"TYBGNOKLSV0NFE2T37";"Tel Şehriye 500 Gr X 5 Paket";"3";"399.30";"259.95";"349.99";"399.30";"399.30";"";"";"KORU";"399.3";"[""CHANGE_TOO_SMALL""]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"KORU";"399.3";"[]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"BUYBOX_UNAVAILABLE_MIN_PRICE_LIMIT";"cts_removed_keep"
"TYBGL7X1N8P9UAU890";"Jasmine Edp 50 Ml Kadın Parfüm Yeseminin";"3";"390.68";"349.00";"393.18";"390.68";"378.43";"";"";"KORU";"390.68";"[""CHANGE_TOO_SMALL""]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"KORU";"390.68";"[]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"BUYBOX_UNAVAILABLE_MIN_PRICE_LIMIT";"cts_removed_keep"
"TYBK5SYZVZQO8GEU34";"Karbonat 1 Kg";"3";"305.76";"302.00";"304.90";"305.76";"309.48";"";"";"MIN_FIYATA_TOPARLA";"309.48";"[""CHANGE_TOO_SMALL""]";"Minimum fiyata güvenli toparlama";"MIN_FIYATA_TOPARLA";"309.48";"[]";"Minimum fiyata güvenli toparlama";"BUYBOX_UNAVAILABLE_MIN_PRICE_LIMIT";"cts_removed_min_recovery"
"TYBJTGD2GEJ88CNH71";"Freedom Edp 100 ml Kadın  Parfüm TRNDYLFREEDOMKADINPARFÜM100ml";"3";"762.93";"699.00";"768.00";"762.93";"730.28";"";"";"KORU";"762.93";"[""CHANGE_TOO_SMALL""]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"KORU";"762.93";"[]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"BUYBOX_UNAVAILABLE_MIN_PRICE_LIMIT";"cts_removed_keep"
"TYBMVEUKPX3O848V86";"Actisoft Sensitive Hipoalerjenik Konsantre Yumuşatıcı 60 Yıkama X 2 Adet";"3";"534.50";"486.68";"486.00";"534.50";"508.95";"";"";"KORU";"534.5";"[""CHANGE_TOO_SMALL""]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"KORU";"534.5";"[]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"BUYBOX_UNAVAILABLE_MIN_PRICE_LIMIT";"cts_removed_keep"
"TYBRBXNT5198K1CQ69";"Kiraz Çiçeği Kolonya 100 ml x 2 Adet";"3";"284.79";"259.00";"268.00";"284.79";"284.79";"";"";"KORU";"284.79";"[""CHANGE_TOO_SMALL""]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"KORU";"284.79";"[]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"BUYBOX_UNAVAILABLE_MIN_PRICE_LIMIT";"cts_removed_keep"
"TYBQYSVIABF5DMJK00";"El Kremi 50 ml Kiraz Çiçeği";"3";"189.99";"126.00";"135.90";"189.99";"184.79";"";"";"KORU";"189.99";"[""CHANGE_TOO_SMALL""]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"KORU";"189.99";"[]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"BUYBOX_UNAVAILABLE_MIN_PRICE_LIMIT";"cts_removed_keep"
"TYBTN9YOOFW1NTLF66";"Pudra Tazeliği El Kremi 50ml 2 ADET";"3";"274.91";"267.90";"268.14";"274.91";"274.91";"";"";"KORU";"274.91";"[""CHANGE_TOO_SMALL""]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"KORU";"274.91";"[]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"BUYBOX_UNAVAILABLE_MIN_PRICE_LIMIT";"cts_removed_keep"
"TYBT94LQEQPHWXXD90";"Okyanus Ferahlığı Konsantre Çamaşır Yumuşatıcı 1500 ml X 2 Adet";"3";"506.99";"495.88";"495.88";"506.99";"508.95";"";"";"MIN_FIYATA_TOPARLA";"508.95";"[""CHANGE_TOO_SMALL""]";"Minimum fiyata güvenli toparlama";"MIN_FIYATA_TOPARLA";"508.95";"[]";"Minimum fiyata güvenli toparlama";"BUYBOX_UNAVAILABLE_MIN_PRICE_LIMIT";"cts_removed_min_recovery"
"718745648784";"Yüzey Temizleyici 1,5 L Beyaz Sabun Kokulu 5 ADET";"3";"705.56";"639.00";"704.69";"705.56";"691.53";"";"";"KORU";"705.56";"[""CHANGE_TOO_SMALL""]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"KORU";"705.56";"[]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"BUYBOX_UNAVAILABLE_MIN_PRICE_LIMIT";"cts_removed_keep"
"8130000006513";"Vegan Meyve Pestili Ananas Elma Ve Armut 14gr X 10 Adet";"3";"426.47";"320.00";"330.00";"426.47";"387.07";"";"";"KORU";"426.47";"[""CHANGE_TOO_SMALL""]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"KORU";"426.47";"[]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"BUYBOX_UNAVAILABLE_MIN_PRICE_LIMIT";"cts_removed_keep"
"8682101508528";"Ceylon Tea 400 g x 1 adet";"3";"483.03";"449.00";"475.00";"483.03";"477.62";"";"";"KORU";"483.03";"[""CHANGE_TOO_SMALL""]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"KORU";"483.03";"[]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"BUYBOX_UNAVAILABLE_MIN_PRICE_LIMIT";"cts_removed_keep"
"8690504060901";"TOZ KAKAO - En Güzel Pastalar, Kekler ve Tatlılar İçin - 1 kg";"3";"1345.12";"1000.00";"1249.90";"1345.12";"1315.47";"";"";"KORU";"1345.12";"[""CHANGE_TOO_SMALL""]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"KORU";"1345.12";"[]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"BUYBOX_UNAVAILABLE_MIN_PRICE_LIMIT";"cts_removed_keep"
"8684992015765";"Aseton Diskli Kapak 175 ml";"3";"304.00";"305.00";"299.99";"304.00";"299.60";"";"";"KORU";"304";"[""CHANGE_TOO_SMALL""]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"FIYAT_DUSUR";"299.6";"[]";"Öğrenilmiş fiyat kırma minimumun altında; güvenli minimum fiyat hedefleniyor";"BUYBOX_AVAILABLE";"cts_removed_keep|learned_cut_min_price_fallback"
"8695077156136";"Vegan kavunlu meyve pestili x10";"3";"433.97";"367.08";"380.00";"433.97";"401.88";"";"";"KORU";"433.97";"[""CHANGE_TOO_SMALL""]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"KORU";"433.97";"[]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"BUYBOX_UNAVAILABLE_MIN_PRICE_LIMIT";"cts_removed_keep"
"HRS003";"Dubai Chocolate 200 gr";"3";"494.00";"459.08";"449.99";"494.00";"495.87";"";"";"MIN_FIYATA_TOPARLA";"495.87";"[""CHANGE_TOO_SMALL""]";"Minimum fiyata güvenli toparlama";"MIN_FIYATA_TOPARLA";"495.87";"[]";"Minimum fiyata güvenli toparlama";"BUYBOX_UNAVAILABLE_MIN_PRICE_LIMIT";"cts_removed_min_recovery"
"TYB1TU5C7R8998SC24";"Desenli Mikrofiber Bez 2'li";"3";"284.46";"279.00";"279.00";"284.46";"287.57";"";"";"MIN_FIYATA_TOPARLA";"287.57";"[""CHANGE_TOO_SMALL""]";"Minimum fiyata güvenli toparlama";"MIN_FIYATA_TOPARLA";"287.57";"[]";"Minimum fiyata güvenli toparlama";"BUYBOX_UNAVAILABLE_MIN_PRICE_LIMIT";"cts_removed_min_recovery"
"TYB6WMVVG36HSHL218";"White Glow Vücut Spreyi 200 ml";"3";"389.54";"380.00";"384.48";"389.54";"389.54";"";"";"KORU";"389.54";"[""CHANGE_TOO_SMALL""]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"KORU";"389.54";"[]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"BUYBOX_UNAVAILABLE_MIN_PRICE_LIMIT";"cts_removed_keep"
"TYB1PK6TA9TEKTCW91";"Tahin 500 g";"3";"380.90";"345.00";"338.00";"380.90";"380.90";"";"";"KORU";"380.9";"[""CHANGE_TOO_SMALL""]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"KORU";"380.9";"[]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"BUYBOX_UNAVAILABLE_MIN_PRICE_LIMIT";"cts_removed_keep"
"TYB7BL2YDI6TG5TU14";"Yerli Kırmızı Mercimek 1 Kg";"3";"520.31";"248.00";"289.90";"520.31";"316.09";"";"";"KORU";"520.31";"[""CHANGE_TOO_SMALL""]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"KORU";"520.31";"[]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"BUYBOX_UNAVAILABLE_MIN_PRICE_LIMIT";"cts_removed_keep"
"TYB1KAPFEJ2OW9EC84";"Yumuşatıcı Sensitive Konsantre Hipoalarjenik 1500 ml X 2 Adet 120 Yıkama";"3";"528.95";"495.88";"492.71";"528.95";"508.95";"";"";"KORU";"528.95";"[""CHANGE_TOO_SMALL""]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"KORU";"528.95";"[]";"Üst sıra minimum fiyatın altında; mevcut sıra korunuyor";"BUYBOX_UNAVAILABLE_MIN_PRICE_LIMIT";"cts_removed_keep"
